ITEM_CATEGORY_NAME,ITEM_SUBCATEGORY_NAME,ITEM_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,PRODUCT_PRICE,SWEETNESS_CODE
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,976142,CABERNET SAUVIGNON - RAVENSWOOD VINTNERS BLEND,715826501036,0.75,1,13.9,19.49,1
Spirits,Asian Spirits,China Spirits,CHINA,24729,RED STAR ER GUO TOU,6906785230868,0.5,1,56,20.79,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,61606,LABATT - BUSCH ICE CAN,62067811371,0.355,15,6,24.79,NA
General Merchandise,De-Alcoholized Product,Wine De-Alcoholized Product,SPAIN,71236,SANGRE DE TORO - ZERO RED,8410113055057,0.75,1,0,8.99,4
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,102759,FOUNDER'S ORIGINAL - TEQUILA PALOMA CAN,628176629131,0.355,4,7,14.99,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,144937,SHIRAZ - PETER LEHMANN THE BAROSSAN 2017,9311910105862,0.75,1,14.5,24.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,218019,CABERNET SAUVIGNON - STERLING VINEYARD WEST COAST 2016,779720303332,0.75,1,13.8,15.97,0
Wine,France Wine,France White Wine,FRANCE,250900,ERMITAGE BLANC - CHAPOUTIER L'ERMITE 2019,3391180011809,0.75,1,14,749,0
Wine,France Wine,France White Wine,FRANCE,439568,CHABLIS 1ER VAULORENT - DOMAINE WILLIAM FEVRE 2018,3443620017602,0.75,1,13,109.99,0
Spirits,Grape and Fruit Brandy,Armagnac,FRANCE,439982,CHATEAU DE LAUBADE - 2003 BAS ARMAGNAC,659651116105,0.7,1,40,133.99,NA
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,455358,MAKER'S MARK - HOLIDAY,85246501610,0.75,1,45,46.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,489901,BAROLO - CONTERNO FANTINO GINESTRA VIGNA DEL GRIS 2018,810064520365,0.75,1,14.5,129.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,530345,GLENFIDDICH - SOLERA RESERVE 15 YEAR OLD,5010327325125,0.75,1,40,100.99,NA
Spirits,Asian Spirits,China Spirits,CHINA,669341,LUZHOU - LAOJIAO,6901798138958,0.5,1,52,94.49,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,763250,JACKSON TRIGGS - GRAND RESERVE SELECT SHIRAZ 2012,63657034668,0.75,1,13,29.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,780031,TOSCANA - LUCE DELLA VITE 2016,8002366001068,3,1,15,640,0
Wine,New Zealand Wine,New Zealand Rose Wine,NEW ZEALAND,888999,ROSE - OYSTER BAY MARLBOROUGH 2020,9415549805602,0.75,1,13,18.99,0
Wine,France Wine,France Red Wine,FRANCE,70896,CHATEAU GRAND PUY LACOSTE 2014,,0.75,1,13,110,NA
Wine,France Wine,France Rose Wine,FRANCE,150519,AIX EN PROVENCE ROSE - CHATEAU BARBEBELLE ROSE FLEURI 2022,3414010000429,0.75,1,13,22.99,0
Wine,France Wine,France Red Wine,FRANCE,196306,BEAUNE 1ER - BICHOT HOSPICE DE BEAUNE DAMES HOSPITALIERS 201,,0.75,1,13,189.99,NA
Wine,France Wine,France Champagne Wine,FRANCE,350173,LOUIS ROEDERER - CRISTAL BRUT 2008,3114080043042,1.5,1,12,1150,0
Wine,Italy Wine,Italy Red Wine,ITALY,377846,BAROLO RISERVA - GEMMA GIBLIN 2006,8028341000208,0.75,1,14,47.99,0
Wine,France Wine,France Red Wine,FRANCE,389398,LALANDE DE POMEROL - CHATEAU LA FLEUR DE BOUARD 2019,3760036912704,0.75,1,13,70,NA
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,390831,CALIFORNIA WHITE - CONUNDRUM,17224850106,0.75,1,12.5,21.99,0
Wine,France Wine,France Red Wine,FRANCE,392699,ST ESTEPHE - CHATEAU LAFON ROCHET 2019,,0.75,1,14,110,NA
Wine,France Wine,France Champagne Wine,FRANCE,414982,HENRIOT - MILLESIME ROSE 2012,3284891412105,0.75,1,12,150.99,1
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,457291,CALIFORNIA RED - THE PRISONER 2019,86003255067,0.75,1,15.2,69.99,0
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,480353,LABATT - BUDWEISER 36 CAN PINCASE,62067385124,0.355,36,5,62.49,NA
Wine,France Wine,France Rose Wine,FRANCE,664441,LANGUEDOC ROSE - GERARD BERTRAND COTE DES ROSES 2020,808755014217,0.75,1,13,24.99,0
Wine,France Wine,France Rose Wine,FRANCE,880096,VAROIS EN PROVENCE ROSE - DOM ST FERREOL LES VAUNIERES 2020,3330620008634,0.75,1,12.5,22.99,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,906313,LABATT - BLUE CAN,62067351402,0.355,24,5,39.99,NA
Wine,France Wine,France White Wine,FRANCE,158723,MEURSAULT - ANTOINE JOBARD 2020,97985158840,0.75,1,13,185.99,0
Spirits,Vodka,Straight Vodka,FRANCE,196626,PINNACLE,89708465427,0.75,1,40,23.49,NA
Wine,France Wine,France Red Wine,FRANCE,224402,CHATEAU CHEVAL BLANC 2012,3660255002173,0.75,1,13,1200,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,330506,MISSION HILL - RESERVE CABERNET SAUVIGNON 2018,776545995100,0.75,1,13,36.99,0
Spirits,Liqueurs,Whiskey Liqueurs,CANADA,388430,DR. MCGILLICUDDY'S - MENTHOLMINT,88004400682,0.375,1,24,8.97,NA
Wine,France Wine,France Red Wine,FRANCE,390942,PESSAC LEOGNAN - CHATEAU CARBONNIEUX ROUGE 2019,696852114233,0.75,1,12.5,90,NA
Spirits,Vodka,Flavoured Vodka,POLAND,462440,ZUBROWKA - BISON GRASS,5900343003520,0.75,1,40,28.49,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,569400,MOTT'S CLAMATO - CAESAR EXTRA SPICY,65912006830,0.355,4,5.5,11.79,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,624767,INNISKILLIN OKANAGAN - PINOT NOIR 2021,620654624768,0.75,1,12.5,21.99,0
Wine,France Wine,France Red Wine,FRANCE,780593,PAYS D'OC GRENACHE ROUGE - FELICETTE CATS IN SPACE 2019,5060110820634,0.75,1,14,18.99,0
Wine,Spain Wine,Spain Sparkling Wine,SPAIN,74714,ALBET I NOYA - PETIT ALBET PENEDES BRUT RESERVA ORGANIC 2017,8437000043300,0.75,1,12,21.97,1
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,82239,BRIDGE BREWING - PRIMETIME CAN,659153590168,0.355,6,5,13.49,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,207126,LAGAVULIN - 16 YEAR OLD,622153617043,0.75,1,43,165.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,399827,MALIBU - PINEAPPLE BAY BREEZE CAN,89540536170,0.355,4,7,9.99,NA
Wine,France Wine,France Champagne Wine,FRANCE,407924,PIPER HEIDSIECK - CUVEE BRUT,3037900450007,1.5,1,12,156.99,0
Wine,France Wine,France Champagne Wine,FRANCE,409751,NICOLAS FEUILLATTE - RESERVE EXCLUSIVE BRUT GIFT PACK,3282946014663,0.75,1,12,64.97,1
Wine,Italy Wine,Italy Red Wine,ITALY,413920,VINO NOBILE DI MONTEPULCIANO - DEI MADONNA DELLA QUERCE,8026565001599,0.75,1,14.5,119.99,0
Spirits,Liqueurs,Cream/Dairy Liqueurs,SOUTH AFRICA,994327,AMARULA CREAM LIQUEUR GIFT PACK WITH 2 GLASSES,6001108082145,0.75,1,17,27.49,NA
Wine,France Wine,France White Wine,FRANCE,50008,VIN DE FRANCE - CHATEAU TERTRE BLANC 2018,3760126363096,0.75,1,13,65,NA
Wine,France Wine,France Red Wine,FRANCE,97207,PESSAC LEOGNAN - CHATEAU LATOUR MARTILLAC ROUGE 2018,3609050947555,0.75,1,13,90,NA
Wine,Italy Wine,Italy Red Wine,ITALY,100903,BRUNELLO DI MONTALCINO - FULIGNI 2016,726452017730,0.75,1,14.5,145.99,0
Wine,France Wine,France Red Wine,FRANCE,207814,MOULIS - CHATEAU CHASSE SPLEEN 2017,3609050849521,0.75,1,13,70,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,411023,OBAN - DISTILLERS EDITION 2022,88076188280,0.75,1,43,164.99,NA
Beer,Import Beer,Europe Beer,IRELAND,417259,CARLOW BREWING - O'HARA'S IRISH STOUT NITRO CAN,5391500602210,0.44,1,4.3,3.89,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,427375,DUNCAN TAYLOR RARE AULD - NORTH BRITISH,5056510000585,0.7,1,54.7,339.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,443028,SANGIOVESE RUBICONE - GIACONDI,8032610310523,1.5,1,12.5,16.99,0
Spirits,Whisky,Canadian Whisky,CANADA,443523,FORTY CREEK - COPPER BOLD,69321004210,0.75,1,43,31.49,0
Wine,France Wine,France Red Wine,FRANCE,582411,BOURGOGNE PINOT NOIR - JC BOISSET LES URSULINES 2019,3260980023643,0.75,1,12.5,34.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,887653,PETITE SIRAH - THE CRUSHER,833302001624,0.75,1,13.9,17.99,0
Wine,France Wine,France Red Wine,FRANCE,123673,FRONSAC - CHATEAU TESSENDEY 2018,3388118600457,0.75,1,13,35,NA
Wine,France Wine,France Red Wine,FRANCE,133791,ST JULIEN - CHATEAU BRANAIRE DUCRU 2018,,0.75,1,13,125,NA
Wine,France Wine,France Red Wine,FRANCE,178304,PAUILLAC - CHATEAU LAFITE ROTHSCHILD 2017,626990465508,0.75,1,13,1500,NA
Wine,France Wine,France White Wine,FRANCE,391662,BOURGOGNE CHARDONNAY - ROSSIGNOL FEVRIER ORGANIC 2018,3760163352299,0.75,1,13,49.99,NA
Wine,France Wine,France Red Wine,FRANCE,420032,HERMITAGE - PAUL JABOULET LA CHAPELLE 2019,3105710150193,0.75,1,15.5,365.99,0
Wine,France Wine,France White Wine,FRANCE,464473,ARBOIS BLANC - DOMAINE ROLET 2013,3361121111332,1.5,1,13,85.99,0
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,521849,MALBEC - CATENA ZAPATA CATENA ALTA HISTORIC ROWS 2018,89046444061,0.75,1,13.5,65.99,0
Wine,France Wine,France Red Wine,FRANCE,612622,PESSAC LEOGNAN - CHATEAU HAUT BRION 2006,859929002653,0.75,1,13,700,0
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,807982,EAGLE RARE KENTUCKY STRAIGHT BOURBON WHISKEY,88004021344,0.75,1,45,64.99,NA
Spirits,Tequila,Gold Tequila,MEXICO,852053,CASAMIGOS - REPOSADO,83089451000,0.75,1,40,93.99,0
Wine,Canada - BC,Canada - BC Rose Wine,CANADA,880054,MONTE CREEK - LIVING LAND ROSE,779000999095,0.75,1,13.3,20.99,1
Spirits,Asian Spirits,China Spirits,CHINA,896902,ER GUO TOU - 50 YEARS OLD,6906151601872,0.5,1,52,175.29,NA
Wine,France Wine,France Red Wine,FRANCE,41239,PAUILLAC - CHATEAU LATOUR 2009,3412950906429,0.75,1,14.5,2800,0
Wine,France Wine,France Red Wine,FRANCE,54831,PINOT NOIR - WILLY GISSELBRECHT PIERRE BRECHT 2019,3760163353692,0.75,1,13,26.99,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,90239,PINOT NOIR - SLEDGEHAMMER,89819012466,0.75,1,13,12.97,0
Wine,France Wine,France Red Wine,FRANCE,97389,MARGAUX - CHATEAU BRANE CANTENAC 2018,,0.75,1,13,180,NA
Wine,France Wine,France Red Wine,FRANCE,97546,MARGAUX - PAVILLON ROUGE DU CHATEAU MARGAUX 2018,3258691640556,0.75,1,13,550,NA
Wine,France Wine,France Red Wine,FRANCE,123086,ST EMILION - CHATEAU TROPLONG MONDOT 2018,,0.75,1,13,250,NA
Wine,Fortified Wine,Sherry Wine,SPAIN,127761,GONZALEZ BYASS - VORS AGED 30 YEARS APOSTOLES,8410023090445,0.375,1,20,39.99,1
Wine,France Wine,France Red Wine,FRANCE,155655,CHATEAU L'EGLISE CLINET 2014,,0.75,1,13,375,0
Spirits,Whisky,Blended Malt Scotch Whisky,UNITED KINGDOM,157415,MORRISON AND MACKAY - OLD PERTH 23YO,5060109226836,0.7,1,55.1,229.99,NA
Wine,Germany Wine,Germany White Wine,GERMANY,202537,BERNKASTELER GRABEN RIESLING SPATLESE - DR H THANISCH,626990321798,0.75,1,7.5,54.99,7
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,209486,VAN WINKLE - 12 YEAR OLD SPECIAL RESERVE,89319123730,0.75,1,45.2,199.99,NA
Wine,France Wine,France Red Wine,FRANCE,392785,HAUT MEDOC - CHATEAU DE CAMENSAC 2019,3277038411031,0.75,1,13,75,NA
Wine,France Wine,France Red Wine,FRANCE,444436,CHOREY LES BEAUNE  - MAISON CHAMPY ORGANIC,3664395032212,0.75,1,13,67.99,0
Beer,Import Beer,Europe Beer,POLAND,696864,TYSKIE,5901359062013,0.5,1,5.3,2.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,851501,ROSSO DI MONTALCINO - GIANNI BRUNELLI 2016,8052190051265,0.75,1,14,75.99,0
Spirits,Asian Spirits,Korea Spirits,KOREA - SOUTH,30195,JINRO - CHAMISUL GREENGRAPE,8801048921102,0.36,1,13,8.79,NA
Wine,France Wine,France Red Wine,FRANCE,50036,ST EMILION - LE CARILLON D'ANGELUS 2018,3609050953365,0.75,1,13,275,NA
Wine,France Wine,France Red Wine,FRANCE,69992,POMEROL - CHATEAU L'EVANGILE 2019,696852114264,0.75,1,13,575,NA
Wine,France Wine,France Red Wine,FRANCE,70009,PAUILLAC - CHATEAU D'ARMAILHAC 2019,696852113595,0.75,1,13,125,NA
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,CANADA,118839,FIREBALL,88004029227,0.05,6,33,11.49,NA
Wine,Italy Wine,Italy Red Wine,ITALY,135178,PUGLIA  NEGROAMARO - MEZZOMONDO,8032610311346,0.75,1,13.5,14.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,139220,BRUNELLO DI MONTALCINO - ALTESINO 2016,662255010137,0.75,1,14,59.99,0
Spirits,Whisky,Canadian Whisky,CANADA,161687,CARIBOU CROSSING - SINGLE BARREL,88004004880,0.75,1,40,104.99,NA
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,198832,STANLEY PARK BREWING - WINDSTORM TALL CAN,62067377488,0.473,1,5.4,2.79,NA
Wine,Italy Wine,Italy Red Wine,ITALY,205269,CHIANTI RUFINA - FATTORIA SELVAPIANA VIGNETO ERCHI,8028681209989,0.75,1,14,96.99,0
Wine,France Wine,France Red Wine,FRANCE,407742,VOLNAY 1ER CLOS DES CHENES - DOMAINE COMTES LAFON 2017,97985156501,0.75,1,13,269.99,0
Spirits,Other Spirits,Cachaca,BRAZIL,429197,CACHACA 51,7896002108133,1,1,40,39.99,NA
Wine,Spain Wine,Spain Red Wine,SPAIN,442106,RIBEIRA SACRA - RECTORAL DE AMANDI MATILDA NIEVES,8413060751942,0.75,1,13,24.99,0
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,449149,WHISTLEPIG - FARMSTOCK RYE,850001901161,0.75,1,43,104.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,573337,MCCLELLANDS - SPEYSIDE,5011333300717,0.75,1,40,48.99,NA
Wine,South Africa Wine,South Africa White Wine,SOUTH AFRICA,659037,CHENIN BLANC - SPIER SIGNATURE,606655000299,0.75,1,13.2,14.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,734475,BLASTED CHURCH - HATFIELD'S FUSE 2020,626990038948,0.75,1,12.5,19.99,1
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,807115,SHIRAZ PETITE SIRAH - SHOT IN THE DARK,9337739000287,0.75,1,14,13.99,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,902627,LABATT - BUDWEISER,62067335020,0.341,12,5,26.29,NA
Beer,Import Beer,USA Beer,UNITED STATES OF AMERICA,2907,OMISSION ULTIMATE GOLDEN ALE,702770081011,0.355,6,4.6,17.29,NA
Wine,USA Wine,USA Sparkling Wine,UNITED STATES OF AMERICA,25690,TREVERI CELLARS - BLANC DE BLANC BRUT ZERO COLUMBIA VALLEY,857134002154,0.75,1,12,28.99,0
Wine,France Wine,France Red Wine,FRANCE,39675,POMEROL - CHATEAU TROTANOY 2019,3328155011922,0.75,1,13,500,NA
Wine,Argentina Wine,Argentina White Wine,ARGENTINA,57296,CHARDONNAY - RECRI,7790314067389,0.75,1,12.5,11.99,1
Wine,France Wine,France White Wine,FRANCE,112000,ROUSSETTE DE SAVOIE - DOMAINE VENDANGE ALTESSE 2018,3760276750036,0.75,1,13,28.99,0
Spirits,Vodka,Straight Vodka,CANADA,136119,POLAR ICE,48415345927,1.14,1,40,34.99,NA
Wine,France Wine,France Red Wine,FRANCE,199497,CHATEAU LAFITE ROTHSCHILD 2014,,0.75,1,13,1280,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,268340,OUR STORY - SAUVIGNON BLANC,776545601186,0.75,1,12,19.99,1
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,268444,VANCOUVER ISLAND - OUTPOST MIX PACK CAN,620097005292,0.355,12,5.2,24.99,NA
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,272732,E H TAYLOR - STRAIGHT RYE,88004005504,0.75,1,50,99.99,NA
Wine,France Wine,France Red Wine,FRANCE,401073,BORDEAUX - CHATEAU DAVIAUD ROUGE 2019,3394150053724,0.75,1,14,19.99,0
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,413969,CHARDONNAY - DUMOL WESTER REACH 2020,814460010529,0.75,1,14.1,118.99,0
Spirits,Whisky,Other Country Whisky,JAPAN,438580,NIKKA - COFFEY GRAIN WHISKY,4904230032731,0.7,1,45,89.99,NA
Spirits,Vodka,Straight Vodka,NETHERLANDS,456095,NOLET - KETEL ONE,85156275014,0.75,1,40,35.99,NA
Wine,France Wine,France Red Wine,FRANCE,459217,VOSNE ROMANEE - LOUIS LATOUR 2020,3566921203946,0.75,1,13.5,142.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,480120,BRUNELLO DI MONTALCINO - LE RAGNAIE CASANOVINA MONTOSOLI,847060012785,0.75,1,13.5,179.99,0
Wine,Italy Wine,Prosecco Wine,ITALY,550111,VALDO - VALDOBBIADENE PROSECCO SUPERIORE MARCA ORO EXTRA DRY,8002335104066,0.75,1,12,24.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,885806,MACALLAN - RARE CASK,812066020034,0.75,1,43,500,NA
Wine,France Wine,France Red Wine,FRANCE,27695,PAUILLAC - CHATEAU MOUTON ROTHSCHILD 2015,714153237151,0.75,1,13,1200,0
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,UNITED STATES OF AMERICA,50195,TAKARA - PLUM WINE,86395365009,0.75,1,12,19.99,10
Wine,Chile Wine,Chile Red Wine,CHILE,71030,PUENTA ALTA RED - ROTHSCHILD CONCHA Y TORO ALMAVIVA 2018,626990467380,0.75,1,15,253.99,NA
Wine,Spain Wine,Spain Red Wine,SPAIN,101130,VINOS DE MADRID - 4 MONOS GR-10,91952127426,0.75,1,14,32.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,109436,NAPA VALLEY RED - OPUS ONE 2017,626990467403,0.75,1,14,599,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,159572,FOUR WINDS - JUXTAPOSE TALL CAN,850507001655,0.473,4,6.5,13.79,NA
Wine,France Wine,France White Wine,FRANCE,184203,ALSACE RIESLING - FE TRIMBACH CUVEE FREDERIC EMILE,795898011183,0.75,1,13,125.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,273086,PHILLIPS BREWING - PILSNER CAN,818278001236,0.355,6,5,12.29,NA
Wine,France Wine,France Red Wine,FRANCE,392410,PAUILLAC - CHATEAU LAFITE ROTHSCHILD 2019,696852113649,0.75,1,13,1600,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,568709,LAKE BREEZE - PINOT GRIS 2020,626990024392,0.75,1,13,21.99,1
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,906578,COORS LIGHT,56327182554,0.341,12,4,25.99,NA
Wine,France Wine,France Red Wine,FRANCE,942722,CHATEAU COS D'ESTOURNEL 2013,,0.75,1,13,249,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,993139,BARTIER BROS - CABERNET FRANC 2021,628055147107,0.75,1,13.5,29.99,0
Wine,France Wine,France Champagne Wine,FRANCE,15746,CHAMPAGNE BRUNO PAILLARD - BLANC DE BLANCS 1999,3590667231154,1.5,1,12,725,1
Wine,Sake,Japan Sake,JAPAN,30310,HAKUTSURU - NISHIKI,4902650026569,0.72,1,15.5,75.99,0
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,53579,JACK DANIEL'S - OLD #7 TENNESSEE SOUR MASH,82184083598,3,1,40,142.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,67231,ZINFANDEL - JOEL GOTT 2018,188985000120,0.75,1,14.4,27.99,0
Wine,France Wine,France White Wine,FRANCE,71355,CORTON GRAND CRU BLANC - DOMAINE PARENT,3463260018166,0.75,1,13,299.99,0
Spirits,Vodka,Straight Vodka,SWEDEN,110056,ABSOLUT,87000001725,0.75,1,40,24.99,NA
Wine,France Wine,France Red Wine,FRANCE,120069,CHATEAU MARGAUX 2016,3419466233438,0.75,1,13,1500,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,128023,SHIRAZ - FOURTH WAVE LITTLE GIANT BAROSSA 2019,9344154012474,0.75,1,14.5,25.99,0
Wine,Canada - BC,Canada - BC Rose Wine,CANADA,171785,DIABOLICA - ROSE 2021,776545500991,0.75,1,12,13.49,2
Spirits,Grape and Fruit Brandy,Eau de Vie,CROATIA,296764,SLJIVOVICA OLD PLUM BRANDY - MARASKA STARA,3850158301507,0.75,1,40,33.49,NA
Wine,Italy Wine,Italy Red Wine,ITALY,322248,BOLGHERI - GUADO AL TASSO IL BRUCIATO 2020,8001935002079,0.75,1,13.5,39.99,0
Spirits,Rum,White Rum,JAMAICA,326223,WRAY AND NEPHEW OVERPROOF,636191036407,0.75,1,63,37.99,NA
Spirits,Liqueurs,Cream/Dairy Liqueurs,IRELAND,335273,CAROLANS - IRISH CREAM,5011026105339,1.75,1,17,58.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,414946,PETITE SIRAH - MICHAEL DAVID PETITE PETIT LODI 2020,652935100210,0.75,1,15,26.99,0
Spirits,Vodka,Flavoured Vodka,CANADA,430152,SMIRNOFF - CREAMSICLE BLAST,82000803478,0.75,1,30,25.99,NA
Wine,Chile Wine,Chile White Wine,CHILE,446823,SAUVIGNON BLANC CHARDONNAY - ISLA NEGRA WEST BAY,7804320184258,0.75,1,13,8.99,0
Spirits,Rum,Amber Rum,CUBA,455975,RON SANTISIMA TRINIDAD DE CUBA - 15 YEAR OLD,8500004250460,0.7,1,40.7,75.99,NA
Spirits,Vodka,Flavoured Vodka,CANADA,562561,SMIRNOFF - RASPBERRY,82000767282,0.75,1,35,25.99,NA
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,21822,OLD FORESTER - SIGNATURE 86 PROOF,81128005085,0.75,1,43,36.99,NA
Wine,France Wine,France Red Wine,FRANCE,50129,ST ESTEPHE - CHATEAU COS LABORY 2018,3609050942765,0.75,1,13,90,NA
Wine,France Wine,France White Wine,FRANCE,108605,PESSAC LEOGNAN BLANC - CHATEAU LATOUR MARTILLAC 2014,714153205341,0.75,1,13,55,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,109179,SHIRAZ GRENACHE - FRANK HELLWIG,63657041697,0.75,1,14,17.99,0
Wine,France Wine,France Red Wine,FRANCE,131147,CAHORS - CHATEAU DU CEDRE EXTRA LIBRE VIN NATURAL 2019,3516480811779,0.75,1,13.5,34.99,0
Wine,France Wine,France Red Wine,FRANCE,133408,PAUILLAC - CHATEAU PICHON BARON 2018,,0.75,1,13,380,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,136901,RED TRUCK BEER - HARD DAY NORTHWEST IPA 8 CAN,858054001944,0.355,8,6.3,13.99,NA
Wine,Argentina Wine,Argentina White Wine,ARGENTINA,169389,ARGENTINA WHITE - AMENNI,7790314011016,0.75,1,11.7,6.97,1
Wine,Canada - BC,Canada - BC White Wine,CANADA,225995,DIRTY LAUNDRY - PINOT GRIS SAY YES 2022,696852104296,0.75,1,12,19.99,1
Spirits,Tequila,Blanco/Silver Tequila,MEXICO,272542,JOSE CUERVO - TRADICIONAL SILVER,82000760436,0.75,1,40,38.49,NA
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,314781,BAKER'S - BOURBON,80686015406,0.75,1,53.5,88.99,NA
Wine,France Wine,France White Wine,FRANCE,410480,PESSAC LEOGNAN BLANC - CHATEAU LA MISSION HAUT BRION 2012,626990245407,0.75,1,13,1200,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,410988,BOWMORE - ASTON MARTIN MASTERS SELECTION ED. 2,5010496006788,0.7,1,51.5,709.99,NA
Wine,France Wine,France Red Wine,FRANCE,439576,CLOS VOUGEOT - BOUCHARD PERE ET FILS 2019,3337694100608,0.75,1,14.5,379.99,0
Wine,South Africa Wine,South Africa Red Wine,SOUTH AFRICA,445745,CABERNET FRANC - KWV THE MENTORS STELLENBOSCH 2019,6002323012887,0.75,1,14.74,29.99,1
Wine,Canada - BC,Canada - BC Rose Wine,CANADA,461726,VALLEY COMMONS - ROSE,696852014809,0.75,1,12.7,24.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,463249,BRUNELLO DI MONTALCINO - PADELLETTI,8057829230011,0.75,1,14,95.99,0
Wine,Australia Wine,Australia White Wine,AUSTRALIA,511550,RIESLING GEWURZTRAMINER - HARDYS STAMP SERIES,9311043734984,3,1,11,34.99,1
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,790378,CABERNET SAUVIGNON - COLUMBIA CREST H3 HORSE HEAVEN HILLS 17,88586003448,0.75,1,14.5,22.99,0
Wine,France Wine,France White Wine,FRANCE,796631,PESSAC LEOGNAN BLANC - CHATEAU DE FIEUZAL 2012,3700266222884,0.75,1,13,85,NA
Wine,France Wine,France White Wine,FRANCE,49987,PESSAC LEOGNAN - CHATEAU DE FIEUZAL BLANC 2018,3609050943359,0.75,1,13,110,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,63149,PACIFIC WESTERN - CARIBOO GENUINE DRAFT CAN,774558001122,0.355,6,5.5,8.99,NA
Wine,France Wine,France Red Wine,FRANCE,123045,ST JULIEN - CHATEAU LEOVILLE LAS CASES 2018,,0.75,1,13,550,NA
Wine,France Wine,France Red Wine,FRANCE,123139,ST JULIEN - CHATEAU LAGRANGE 2018,,0.75,1,13,125,NA
